text_after_cleaning,text,tweet_id
swi antswa ni nwa mati,@ThembaReload Swi antswa ni nwa mati! 🤞,1247950776019881986
hi loko winter yi sungurini limpopo namuntlha xaba nyana yhuu,Hi loko Winter yi sungurini Limpopo namuntlha ? 😂 xaba nyana yhuu,1014155408318058498
ni lamuleleni va aka tikooooo se ninghenelwe,Ni lamuleleni va aka tikooooo se ninghenelwe 😭 https://t.co/d7u0zAiX9k,1254734487830908928
se na wena una twitter swa antswa se wakha wa hluvuka mzala,@Spoonize se na wena una twitter!!!! Swa antswa se wakha wa hluvuka mzala,339288634471620608
hands down nga zuma hands down hands off ku president wethu phantsi ngo zuma phantsi,"Hands down nga Zuma hands Down ""@Khayest Hands Off ku President wethu ""@BRA_THUSKE_SIR: Phantsi ngo Zuma Phantsi!!!""",406380205503025152
i ti gangster tale xikolweni xa hina,@SHIBAMBU_NTSAKO 😂😂😂 i ti gangster tale xikolweni xa hina,977426732776075264
yo wina zwinganq ha uri ka bo yellow yo wina uri ni ambe uri u mukololo,"3-2""@mtshivhase: yo wina zwinganq ha? @ThivhiRamovha: Uri Ka bo yellow yo wina ""@mtshivhase: Uri ni ambe uri u mukololo @ThabeloMukwevho:""",434784532676759552
skwiza yikwatele mali yoka kungari ya yona,Skwiza yikwatele mali yoka kungari ya yona https://t.co/6krQkVXIFA,1552523585251590146
mina ndzi mutsonga waku chava ku tsongola swa vanhu nwachauke xa hombe ntukulu wa vahlengwe ntombhi ya migingiriko happy,Mina Ndzi Mutsonga waku chava Ku tsongola swa vanhu; Nwa-Chauke xa hombe ; Ntukulu wa Vahlengwe; Ntombhi ya migingiriko 💗🙌💕🙏#TsongaSauce Happy #HeritageDay #HeritageMonth https://t.co/QhCvbXPRq5,1176454126756126720
aku pfuki vanharhu papa muhluri a rhobeni ka xihoko ka mayephu na a jci stibium mine dankie he maningi,@ManingiWaNtamu Aku pfuki vanharhu Papa Muhluri @sizekarikhotso A Rhobeni ka Xihoko @Aligentmabunda Ka Mayephu na @evancemachabe A Jci Stibium mine Dankie he Maningi @Munghana,1014332855332360194
lol swa fana na yena his busy,@Chucks11160520 Lol swa fana na yena his busy,1481534309446131712
leyi i rise nd i so mad hi siku leri,@nyiko_mm Leyi i rise nd I so mad hi siku leri. https://t.co/tKz9p3gShg,1342070513468903426
pfutsek ani muchangana ni mutsonga vavasati vaka hina ava mbali xibelani va mbala ti nguvu,"Pfutsek ani Muchangana ni Mutsonga, Vavasati vaka hina ava mbali Xibelani va mbala ti nguvu",382376809721245696
ya dya tsemelela bro mina ever since nidyi tiva anise languta ndzhaku thefakevongan nidyibisi over last year,"Ya dya tsemelela bro... Mina ever since nidyi tiva anise languta ndzhaku... ""@Billy_4tshemby: TheFakeVongan nidyibisi over last year""",445120103643099136
hina hi dakwa ngopfu hirivala,Hina hi dakwa ngopfu hirivala 😭😭😭 https://t.co/vLClWAoY7S,1413920965621391361
no ka ni nga twanani na swona,@Always_Khanyisa No ka ni nga twanani na swona.,1297976959432110082
hahahaahaha ngima a yi ti chayi ka mr shipalani kaa,"@The_Duke_Of_Nyk Hahahaahaha, ngima a yi ti chayi ka Mr Shipalani kaa🤣🤣🤣",1304679649486700546
hiri ka malamulele valoku endla yineee,😂😂hiri ka Malamulele valoku endla yineee https://t.co/IZPBgwEcoL,1367061685845045248
nwino ka pengiwa shem,@EmeldahMathebs Nwino. Ka pengiwa shem😂,1562758150226608129
wena wa karhata hey ai,Wena wa karhata hey ai https://t.co/OzZkCDiD8z,1081290234883649538
mehe ni tsundzuka nyira wa ka hina va nga tsema,@Marima_Hitekan Mehe ni tsundzuka nyira wa ka hina va nga tsema.,1376148210855579648
nwakhazamula wa ndzi khazamula wa tiva kahle kahle ndza khazamuleka,"N'wa-Khazamula wa ndzi Khazamula wa tiva, kahle kahle ndza Khazamuleka https://t.co/Y444sRsPGm",1543602370566815744
vavasati a hi dyondeni ku endla mali ya hina hi tshika ku ti nyumisa hi ti thread ta so,Vavasati a hi dyondeni ku endla mali ya hina hi tshika ku ti nyumisa hi ti thread ta so😣 https://t.co/CHo5PGcO2F,1253623147691155457
lol swi lava kuri niti ku nita hola yini,@PeeBundas lol swi lava kuri niti ku nita hola yini,379933176514093056
mavanti ya khiyiwele aka humeki,Mavanti ya khiyiwele aka humeki https://t.co/RmQnji5ils,878696166552211456
namusi twitter ri ngasi i vule rodzula na vhathu ngadzi retweet dzanu dza nudity habe ni khodzi vhuisa lisioni,Namusi twitter ri ngasi I vule rodzula na vhathu ngadzi retweet dzanu dza nudity habe ni khodzi vhuisa Lisioni. @Rubygotiling,415173240789946368
wa jaha rt vataku khoma nkunzii waha advertiser lma rt r in my account jer,"Wa Jaha! RT @Funkydeeee: Vataku khoma nkunzii waha advertiser Lma00 RT""@Ursula_Joy: R300 000 in my account jer""",408259141048999936
vaswi vona ku ti pampers titami hlula,Vaswi vona ku ti Pampers titami hlula https://t.co/zhonVhitzt,1159865592012312578
a hi vununa sweswo,"""a hi vununa sweswo"" https://t.co/PmDQR7zBKn",1055113856144629761
i ku khola mara,@Marima_Hitekan I ku khola mara 😂😂😂,1373916666837491714
plus masiku lawa ku phakiwa hi ti take away a ka ha tirhisiwi ti plate so ni phaka ni muka na swona niya dya kaya,"@Marima_Hitekan @phaphamamlfm Plus masiku lawa ku phakiwa hi ti take away a ka ha tirhisiwi ti plate, so ni phaka ni muka na swona niya dya kaya🤣🤣🤣",1387997686389948416
maar leyi se niyi komini,@Mawisa_D4th Maar leyi se niyi komini,1254647600021676033
nah its not cool ho nik hlamula ka bbm hi vala vula,@Pearlza1 Nah its not cool ho nik hlamula ka bbm hi vala vula,408560447894618112
mina nay favour bra mina loko yo la kut endla chuck vatay loya marhaku,Mina nay favour bra mina loko yo la kut endla chuck vatay loya marhaku https://t.co/cGUAK8CCZJ,775085195548618752
uyenga hi sweswi neh,@rudolphziggy1 Uyenga hi sweswi neh,1012695112839819265
xita pfula ku ngari khale,@OfficialVeli Xita pfula ku ngari khale,1218969717924335617
mesti a tsena ka ntlong,Mesti a tsena ka ntlong #SowetoDerby,1190633245936885762
lol hahaha its an ever changing time indeed kulek tiken ka chillas,@mAtRuDiEz Lol hahaha . It’s an ever changing time indeed… 😂😂😂😂. Kulek tiken ka chillas 😂😂,1473980979459018758
wa sa ḽipfa u vhudzwani u ḓo ḽi pfela mmbeteni,Wa sa ḽipfa u vhudzwani u ḓo ḽi pfela mmbeteni #TshivenḓaLesson,438031687197675520
a holofani va kume munhu a ka rhi a pfinya mbuti,A Holofani va kume munhu a ka rhi a pfinya mbuti.,1494606958405554176
lol hahahaha kweeee vo tala ahi ku tsala xilungu la mara kuxi vulavula,"Lol hahahaha kweeee... ""@NyikoMabZ: Vo tala ahi ku tsala xilungu la mara kuxi vulavula""",454012423377534976
vanhu a va swi twisisi,@Mukondli Vanhu a va swi twisisi...,1444629467436134401
happy birthday mr na ku tshamela to jamuka,@sUnGu_ happy birthday Mr na ku tshamela to jamuka,810237712678715392
ku ve ma laviwa nwina tati,Ku ve ma laviwa n'wina tati? https://t.co/ADMW72SyQu,1178040158886739968
swita famba hi nongonoko,@kulaniclyde @bruzado23 😂 swita famba hi nongonoko,1347148255864500226
hiyin lol hayi hi mavoko rt sweswo switak bisa ku i ishy wa mina nart,"Hiyin lol""@nwafickson: Hayi hi mavoko RT @Ishmael_Mckond: Sweswo switak bisa ""@nwafickson: Ku I ishy wa mina naRT @sidie_skapie: ...",351950122306908160
too much nitami nyika nambara ya mina xitani sendela pls call me loko xi kula thefakevongan shes cute ne,"Too much, nitami nyika nambara ya mina xitani sendela pls call me loko XI kula... @NhluvukoChakZ: TheFakeVongan She's cute ne? :)",445802241266835458
antiv no ni ta ku direct njhan hi ku kuhava na tar road notlanga ka va nyathi,"@Lala_twenty2 Antiv no ni ta ku direct njhan hi ku kuhava na tar road 😕, notlanga ka va Nyathi🤣",1247897100643266561
hinkokwalaho ka yini xinyami xi mitiwa hi ku vonalaku na swinwana hi faneleke ku swidyondza laha,"Hinkokwalaho ka yini xinyami xi mitiwa hi ku vonala?ku Na swinwana hi faneleke ku swidyondza laha, http://t.co/kzeWRltvgz",386256876453003264
haw hina haha salele ndzhaku mus,@RikhotsoSinhle Haw hina haha salele ndzhaku mus,1351015761263865860
uber njhani hikha hi tshama giyani,Uber njhani hikha hi tshama Giyani?😭 https://t.co/a7SLbAieR6,1150708539968675841
kasi swi serious swilo swa kona,Kasi swi serious swilo swa kona https://t.co/5D6JMUWsKX,1156826109155188736
ayooba i hope u enjoyng ur wrk prblm nna pfm ya mbora rt tzn is hapenin man always,Ayooba!! I hope u enjoyng ur wrk ! Prblm nna PFM ya mbora RT @MokgomolaMarks: @djphox1 tzn is hapenin man always http://t.co/qnOE70d9,237944318969659393
swantswa ni ngakhi than ku ndleriwa ti moods yhiii,@your_rich_aunt Swantswa ni ngakhi than ku ndleriwa ti moods yhiii,1248558194512859137
ku hot xem tzaneen flora park,Ku hot xem😋 @ Tzaneen Flora Park https://t.co/7XAQ2KU7jB,1343866368354099200
we rather wait ni ze ni kuma mali because vavasati va hlupha u taku byela kuri na mali yo lovola nloku lomba aswi endliwi muhaxi,"@GingirikaniMLFM #Nhlokomhaka We rather wait ni ze ni kuma mali because vavasati va hlupha, u taku byela kuri na mali yo lovola nloku lomba. aswi endliwi muhaxi",1050667600886226944
fuck ku fambile gezi and mina ani voni nchumu ni busy naku tlanga music now b low shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit,Fuck ku fambile gezi and mina ani voni nchumu ni busy naku tlanga music... Now B3 low Shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit,439296170058612736
ha nkhensa wena mufana wa ka bvuma mintirho ya vulavula kl,@KaizerChiefs Ha nkhensa wena mufana wa ka Bvuma. Mintirho ya vulavula. K4l,1401224437513469953
hi xewetile vanhu va vanhu,Hi xewetile vanhu va vanhu 😊 https://t.co/33GSET0Nf5,1538190276359081987
this is indeed witnessing history live vha edele nga mulalo,"This is indeed witnessing history live, vha edele nga mulalo#RIPNelsonMandela",411798061724471296
jabu and akanis wedding a kuri kahle ka gazaa,Jabu and Akani's Wedding.. a kuri kahle ka Gazaa https://t.co/Y4N1eEdKEp,1476918078978109441
vanhu va mali ma khola,Vanhu va mali ma khola https://t.co/1j4YjI7uRo,1209440427398615040
mali yona yi lava yini,@Matty06291026 @casspernyovest Mali yona yi lava yini?,1233621724043862016
loko a ni ri na mali a ni ta hlekelela ku hundza la na vumbhurhi a byi ta vonaka kahle,Loko a ni ri na mali a ni ta hlekelela ku hundza la 😆😆 na vumbhurhi a byi ta vonaka kahle🤣🤣🤣🏃🏃 https://t.co/R8NoVXsQbd,1314360007866146823
nyiko kumbe talenta ya nwana ahi vuswikoti bya tidyondzo ntsena kambe swi katsa ni ndlela ya ku languta swilo swa misava ni ku dyondza eka swona chuck grassley eka nyeleti hi ti nyungubyisa hi ririmi ra manana,"""Nyiko kumbe talenta ya n’wana ahi vuswikoti bya tidyondzo ntsena, kambe swi katsa ni ndlela ya ku languta swilo swa misava ni ku dyondza eka swona” Chuck Grassley Eka Nyeleti, hi ti nyungubyisa hi ririmi ra manana #NyeletiXitsonga #xitsongainstitution #beingtsongainsa https://t.co/zrjg1TCUrZ",1090809937956089857
ni na two hours niri kwala ni yimele munhu wunwe ku a ta sign proof of resident na sweswi a ku endleki nchumu kasi hi pfuneka kwini,Ni na two hours niri kwala ni yimele munhu wunwe ku a ta sign proof of resident na sweswi a ku endleki nchumu kasi hi pfuneka kwini https://t.co/vsJngz8TXK,1001412218217488384
nga ndila de weird rt jthani nah sipho uya takadzakunwe kutukana kwa muzulu,"Nga ndila de?""@J_than_I: weird RT @MissPoshky: J_than_I NAh Sipho uya takadza,kunwe kutukana Kwa muzulu!""",420287388821504000
va ta ku tisela kwala ndlini,@Ntshuxeko_kats Va ta ku tisela kwala ndlini,1261184036598419464
ahi yeneni hiya petsa swi jersani vana va mhani,😂😂😂 Ahi yeneni hiya petsa swi jersani vana va mhani https://t.co/WXjZeFJ0IO,1126843218505687040
awu hembi he boy babalaza yi njhani vhele,"@Sydney_Msyjo @kulliee awu hembi he boy, babalaza yi njhani vhele?",391479568139583488
nothing hectic ni ku vone u swi hluvelele na xkipa,Nothing hectic 😂😂😂 Ni ku vone u swi hluvelele na xkipa https://t.co/dPnOXgpu8s,811910894129184771
ma traffic a bada ya maniini maniini block m,ma traffic a bada ya maniini @ Maniini Block M http://t.co/2HVnaQwK,292719907244740608
mara xive accurate kupenga yesesuyi kuma kwin lost twin ya munhu loyi heh,Mara xive accurate kupenga yeses....uyi kuma kwin lost twin ya munhu loyi heh https://t.co/tWVNQGaztO,770779754643488768
mina nitshame nirhobiwa hi cellphone ya toy naha kusungula kutirhela witbank nirile the whole nyt aswivava and aninga lavi munhu kusuhi na mina hambi kuri vatirhi kulobye,@ConnyMikateko @quintonizer #topic mina nitshame nirhobiwa hi cellphone ya toy naha kusungula kutirhela witbank nirile the whole nyt aswivava and aninga lavi munhu kusuhi na mina hambi kuri vatirhi kulobye @326Thwii,1004729236509347840
ku borha ka ku nyengiwa,Ku borha ka ku nyengiwa https://t.co/AXPbSUCiSh,1041323144311726080
hayi ka borha kaya riperil tshama kaya walk nyana,"Hayi ka borha kaya""@rhu_soyani: Riperil tshama kaya ""@Khaukie_xo: Walk nyana""""",483292833819160579
aswi endliwi ka mina swaleswo ahiko tlangela kona la,"Aswi endliwi ka mina swaleswo, ahiko tlangela kona la. https://t.co/DIWBjVk8I8",1333007047055568899
ntirho wa yena iku ti sivela swaku upfa a howisa aswi vuli nchumu,"@GovsSydney Ntirho wa yena iku ti sivela, swaku upfa a howisa aswi vuli nchumu",1496887323342311424
va nge ndzi kumi shem,@LAVEKIE_C Va nge ndzi kumi shem,1411249671167688706
ako la ku dyiwa akunga voniwi bolo,ako la ku dyiwa akunga voniwi bolo@kuli_mash @XbalinG,237873325823635456
uyu mutukana o dzhia nama ya hayani a nea musadzi eish mukegulu vho raka tshothe hafha,Uyu mutukana o dzhia nama ya hayani a nea musadzi. Eish mukegulu vho raka tshothe hafha,416071000993038337
noo aku laveki whatsap number mi submit kwala cv yi vona hi everyone ani upload ka whatsapp post leyi ni upload kwala apply here,"@Nengewansuna Noo, aku laveki whatsap number, mi submit kwala cv yi vona hi everyone, ani upload ka Whatsapp post leyi ni upload kwala, apply here",1304642156687171584
lo bikiwa la vibva nwana wa mukalaha,@peoplesman2 lo bikiwa la vibva nwana wa mukalaha,418754374002036736
ni lava masocha moya,@Moff_Hasani @HashTagWakaGaza @RhulaniTs @Tea_Bee15 @Jr_Oracle @TintswaloNyath3 Ni lava masocha moya,1440738557220376578
ndzi sure kur xa ti nyungubyisa hi mhana xona vo saseka,@tiyi_mashele ndzi sure kur xa ti nyungubyisa hi mhana xona vo saseka....,669173770142248961
hahaha wena i yopfi boti u nga languta video i vona munhu a baa xigangu i nga switivi kuri ku humelela yini i khendze too much,"@FAMA_JOHN @eNCA @javulaniChauke Hahaha, wena i yopfi boti u nga languta video I vona munhu a baa xigangu, I nga switivi kuri ku humelela yini. I khendze too much",1102446141889802240
na years ya mina,Na 40 years ya mina😍😍 https://t.co/pYFdltCyHZ,1549060591192625155
ku kholeriwa swa tlharihisa,Ku kholeriwa swa tlharihisa.,845201612427706368
ni yi vonile hi vo ma mina ni vuye ni longe na charcoal yinene hi kwahala xilungwini no chava kuta town,@molwantwa_sambo Ni yi vonile hi vo ma 12. Mina ni vuye ni longe na charcoal yinene hi kwahala xilungwini no chava Kuta town,1344632597033480193
ka ndhambi ka kheyi e loloka la majeje ³,@ManingiWaNtamu @CharlotteMalul1 ka Ndhambi @collenchicha ka Kheyi @KhosaAditia e Loloka. La Majeje ³ @Munghana @SiphoWaMLFM #Makombandlela,925913064888782853
lol hahaha eiwwnhamu ya kona yiri njan ku birima neck kisses,"Lol hahaha ""@Tess_february25: Eiww...nhamu ya kona yiri njan ku birima ""@MAX_SITHOLE: NECK KISSES ♥""""",454371235930312704
muchaviseki va pose ehansi ka umbrella ya anc vanga mbalangi mask enkosini wa munhu loyi a hundzeke emisaveni hi mhaka covid,"@samcity4 @phaphamamlfm @Djbrianrikhotso @ConnyMikateko @XolanWaleKenhuk @Munghana Muchaviseki va pose ehansi ka Umbrella ya ANC vanga mbalangi mask, enkosini wa munhu loyi a hundzeke emisaveni hi mhaka Covid-19",1353547097988071424
noo bubu lolmic mert limpopo swallowed u ngwana ka,"Noo bubu Lol!!mic me???RT""@Lindo_Teddy: @MissTshegoBabe limpopo swallowed u ngwana ka""",306494299481178112
mi tarha kwin na hina mi ta hi patchapatcha rt home time,Mi tarha kwin na hina mi ta hi patcha-patcha? RT @Lukipa_: Home time 💃💃💃,487255375478259712
mitwe yini na hi lumeni ndleve,Mitwe yini na hi lumeni ndleve https://t.co/4TeySKIFYp,900326084864073730
ku grand ngopfu kam aswifani $ ro hisela mapapeni frm tolo,@Amenbaloyi ku grand ngopfu kam aswifani $ ro hisela mapapeni frm tolo,407868160810176512
mina nasw tiva ku ani rhandzu swilo shem,Mina nasw tiva ku ani Rhandzu swilo shem https://t.co/jp9hxTq8dM,1275482847910993920
boti lava va sasekini hey,Boti lava va sasekini hey 😩😩 https://t.co/NYMaRDS3Hq,1211352935617253376
lebya va konwani bya tintambu,"lebya va kon'wani? ""@sevhic025: Bya tintambu""",679753168327196673
loool vha do rwiwa nga tamu,@MThikundwi loool vha do rwiwa nga tAmu,280218273549783040
lol ni fana na weh rt awu robali,"Lol ni fana na weh RT@SiphoLong: @Gavaza_M awu robali""",320663417096658946
kwaaaa nyiso ni funesa halwa na milayo eyi yauri vhathu vha jene zi newscafe kana zi pub vhana iva gai,"Kwaaaa nyiso, ni funesa halwa . ""@PhulusoT: Na milayo eyi yauri vhathu vha jene zi newscafe kana zi pub vhana 23 iva gai? #pissed""",404089268257431552
ku hlangana na nissan yo bendela side rinwe kuri gp a giyani na sweswi nati vutisa kuri xi fambe how many days kuta fika a giyani,Ku hlangana na Nissan 1400 yo bendela side rinwe kuri GP a Giyani. Na sweswi nati vutisa kuri xi fambe how many days kuta fika a Giyani.,817347046663397376
ni navele ku kha miroho,Ni navele ku kha miroho,1404882274030653440
hah hinge holovisi hi khasipa mina na weh,Hah hinge Holovisi hi khasipa Mina na weh 😓😓 https://t.co/rS9wBcHF1g,774184263381946368
mina anitwi yerrrrr kova na vanhu vanwn ano fane ni fambela kule na vona kahle kahle,Mina anitwi yerrrrr kova na vanhu vanwn ano fane ni fambela kule na vona kahle kahle,973951393802457089
venda u tovha heleni ya vhukuma,@MissLonesum Venda u tovha heleni ya vhukuma !!!,417561876352868352
ya ti graduation ta tincence yi nga tata buku,Ya ti graduation ta tincence yi nga tata buku. https://t.co/s0rMeSFjtA,1334863076244545536
lokonva xavisa vo r r swi cheap,@Mitch_eelleB Lokonva xavisa vo R450 R500 swi cheap?,1543928656350830592
kaya ra swilo vanhu vale giyani minjani ku pfuka,Kaya Ra Swilo 😎 Vanhu vale Giyani minjani ku pfuka?,1218412888102252544
eya phela problem hi yaleyo,Eya phela problem hi yaleyo https://t.co/V3wSu9mbQl,860571956889964545
dza vhoablert dzi ri rendani u dina vho u humbula nga tshitiko lol,"Dza vho-Ablert dzi ri Rendani u dina vho u humbula nga tshitiko, lol",412850411222339584
umliloka musau ya shisaaaaaa,Umlilo...ka Musa..u ya shisaaaaaa!,384359270961389568
rifu i rifu loko rita fika ivi vanwan va ndlala timhaka ta ndyangu waka nwina hi ku hetiseka swi nge he tsakisi lava ku nga murhandziwa wa ka vona swi va pfatlanya mbilu ku vona swiri so ka twitter kambe mo hi yimela tlhelo hi va vahlaleri,Rifu i rifu. Loko rita fika ivi vanwan va ndlala timhaka ta ndyangu waka nwina hi ku hetiseka swi nge he tsakisi. Lava ku nga murhandziwa wa ka vona swi va pfatlanya mbilu ku vona swiri so ka Twitter kambe mo hi yimela tlhelo hi va vahlaleri.,949758732543627264
